userId,movieId,rating,timestamp
3,182,3,841483584
3,183,4,841484158
3,184,3,841483561
3,185,4,841483501
3,186,3,841483950
3,187,4,841483987
3,188,4,841483561
3,189,3,841483859
3,190,4,841483875
3,191,4,841483620
3,192,3,841483782
3,193,5,841483708
3,194,5,841483859
3,195,4,841483658
3,196,5,841483968
3,197,3,841484049
3,198,3,841484247
3,199,4,841484316
3,200,3,841483658
3,201,4,841483634
3,202,3,841483634
3,203,3,841483481
3,204,3,841483584
3,205,4,841483461
3,206,3,841483460
3,207,5,841483501
3,208,4,841483501
3,209,3,841483634
3,210,5,841483900
3,211,4,848052408
3,212,4,841483842
3,213,3,841483822
3,214,5,841484158
3,215,4,848052408
4,216,4,950322938
4,217,5,950323750
4,218,4,950323208
4,219,4,950322965
4,220,4,950323441
4,221,4,950323526
4,222,5,950323967
4,223,5,950323407
4,224,5,950323915
4,225,4,950323355
4,226,3,950323662
4,227,4,950322655
4,228,4,950323585
4,229,4,950323141
4,230,4,950323165
4,231,5,950322891
4,232,4,950323675
4,233,5,950323707
4,234,4,950323141
4,235,5,950323027
4,236,4,950323771
4,237,5,950323049
4,238,5,950323006
4,239,5,950323285
4,240,4,950323250
4,241,5,950323407
4,242,5,950324518
4,243,4,950323087
4,244,4,950323317
4,245,5,950323355
4,246,5,950323317
4,247,4,950323729
4,248,4,950322859
4,249,4,950323285
4,250,4,950323317
4,251,5,950323638
4,252,5,950322829
4,253,4,950323087
4,254,4,950323355
4,255,4,950323796
4,256,3,950323662
4,257,4,950323441
4,258,5,950323355
4,259,5,950323087
4,260,5,950323481
4,261,4,950323513
4,262,3,950323141
4,263,4,950323707
4,264,5,950323165
4,265,4,950322729
4,266,5,950323006
4,267,4,950323141
4,268,4,950323707
4,269,5,950323208
4,270,4,950324518
4,271,5,950323285
4,272,5,950323250
4,273,3,950323049
4,274,5,950323585
4,275,4,950323407
4,276,5,950323231
4,277,4,950323285
4,278,4,950323441
4,279,4,950323208
4,280,3,950323707
4,281,4,950323638
4,282,4,950323796
4,283,4,950322891
4,284,4,950323407
4,285,3,950323662
4,286,4,950323208
4,287,5,950323796
4,288,5,950323208
4,289,2,950322729
4,290,4,950322859
4,291,4,950322965
4,292,5,950322914
4,293,3,950323231
4,294,4,950323141
4,295,4,950323708
4,296,5,950322829
4,297,5,950323481
4,298,4,950324580
4,299,5,950322914
4,300,4,950323553
4,301,4,950323609
4,302,4,950323441
4,303,3,950322729
4,304,5,950324206
4,305,4,950324262
4,306,4,950324357
4,307,4,950324319
4,308,1,950322729
4,309,5,950324262
4,310,4,950324319
4,311,4,950322914
4,312,2,950324357
4,313,2,950324335
4,314,3,950324319
4,315,5,950324287
4,316,5,950323165
4,317,5,950323796
4,318,3,950324319
4,319,4,950323355
4,320,4,950324319
4,321,4,950324262
4,322,2,950324370
4,323,4,950322965
4,324,3,950323553
4,325,4,950323317
4,326,4,950323006
4,327,3,950323317
4,328,3,950323609
4,329,4,950323585
4,330,5,950324532
4,331,5,950323729
4,332,5,950323638
4,333,5,950323441
4,334,5,950323407
4,335,5,950324430
4,336,5,950322859
4,337,4,950323481
4,338,3,950322729
4,339,5,950323407
5,340,4,1303501039
5,341,3,1303501454
5,342,0.5,1303501027
5,343,2,1303499098
5,344,4,1303499848
5,345,0.5,1303501088
5,346,1,1303499130
5,347,1,1303501063
5,348,3,1303501067
5,349,3,1303500063
5,350,0.5,1303501086
5,351,3.5,1303501048
5,352,0.5,1303501032
5,353,4,1303501072
5,354,4,1303499835
5,355,0.5,1303499244
5,356,4.5,1303499819
5,357,3.5,1303501407
5,358,3.5,1303501093
5,359,4.5,1303500565
5,360,3.5,1303499525
5,361,4,1303499140
5,362,3.5,1303499415
5,363,0.5,1303499066
5,364,3,1303500096
5,365,0.5,1303499081
5,366,1.5,1303501053
5,367,5,1303499758
5,368,4,1303501422
5,369,3.5,1303500744
5,370,3.5,1303501080
5,371,2,1303499206
5,372,2.5,1303499179
5,373,1.5,1303499084
5,374,1.5,1303501104
5,375,3.5,1303500222
5,376,2,1303499191
5,377,4,1303500821
5,378,2.5,1303500213
5,379,2.5,1303500195
5,380,4,1303500512
5,381,3.5,1303499201
5,1,1,1303499420
5,2,5,1303500762
5,3,3.5,1303501438
5,4,3.5,1303501244
5,5,2.5,1303499512
5,6,4,1303500228
5,7,4,1303500517
5,8,3.5,1303500405
5,9,4,1303500204
5,10,3,1303500186
5,11,3.5,1303500177
5,12,4,1303500748
5,13,5,1303500388
5,14,3.5,1303500834
5,15,4,1303499858
5,16,4.5,1303499798
5,17,3.5,1303500817
5,18,4,1303501385
5,19,5,1303499888
5,20,4.5,1303500804
5,21,5,1303500362
5,22,5,1303499879
5,23,5,1303500727
5,24,4.5,1303500318
5,25,3.5,1303500906
5,26,5,1303500307
6,27,3.5,1348693770
6,28,3,1348693323
6,29,5,1348693765
6,30,4,1348693761
6,31,4,1348693919
6,32,5,1348693906
6,33,4,1348881316
6,34,4.5,1348693747
6,35,3.5,1348881393
6,36,5,1348692303
6,37,4,1348693544
6,38,5,1348693741
6,39,3,1348692322
6,40,5,1348693884
6,41,4.5,1348693872
6,42,3.5,1348693880
6,43,5,1348693734
6,44,4,1348693730
6,45,5,1348881402
6,46,4,1348693848
6,47,4,1348693273
6,48,4,1348693829
6,49,3.5,1348693211
6,50,4,1348693358
6,51,4,1348881216
6,52,2.5,1348693820
6,53,3,1348693195
6,54,4,1348693812
6,55,3,1348881259
6,56,5,1348693727
6,57,4,1348693221
6,58,5,1348693810
6,59,3.5,1348881243
6,60,4,1348881409
6,61,5,1348881362
6,62,3,1348881276
6,63,5,1348881389
6,64,5,1348881371
6,65,5,1348881415
6,66,5,1348693980
6,67,5,1348692341
6,68,4,1348693455
6,69,4,1348693520
6,70,3,1348881368
6,71,4.5,1348693797
6,72,4,1348693793
6,73,5,1348881313
6,74,5,1348881236
6,75,3,1348881319
6,76,4,1348693802
6,77,4.5,1348694072
6,78,5,1348693956
6,79,5,1348693782
6,80,5,1348693780
6,81,5,1348693493
6,82,4,1348881432
6,83,3,1348693949
6,84,4,1348881233
6,85,3,1348693953
6,86,3,1348693590
6,87,4.5,1348693600
7,88,4,1322062970
7,89,5,1322058768
7,90,5,1322062854
7,91,4.5,1322063954
7,92,4,1322063997
7,93,5,1322062886
7,94,2,1322063845
7,95,4,1322062919
7,96,5,1322062772
7,97,4.5,1322063376
7,98,4,1322063380
7,99,3.5,1322062749
7,100,4,1322062901
7,101,1,1322062846
7,102,5,1322062754
7,103,1,1322062926
7,104,3.5,1322062833
7,105,3.5,1322063868
7,106,2.5,1322058520
7,107,4,1322063057
7,108,2.5,1322056604
7,109,4.5,1322065131
7,110,5,1322062756
7,111,3.5,1322062866
7,112,2.5,1322064247
7,113,4.5,1322062938
7,114,3.5,1322064829
7,115,4,1322062791
7,116,3.5,1322058410
7,117,5,1322063044
7,118,5,1322063494
7,119,3,1322063354
7,120,3,1322063602
7,121,5,1322062989
7,122,5,1322062818
7,123,5,1322062825
7,124,5,1322063112
7,125,3,1322063399
7,126,5,1322063434
7,127,5,1322062796
7,128,5,1322063041
7,129,3.5,1322058496
7,130,5,1322063479
7,131,5,1322062949
7,132,4,1322063438
7,133,4,1322063022
7,134,4.5,1322063861
7,135,4,1322063701
7,136,5,1322063573
7,137,5,1322063575
7,138,4.5,1322063408
7,139,4,1322063097
7,140,4,1322062909
7,141,4.5,1322063464
7,142,5,1322063720
7,143,4.5,1322056646
7,144,5,1322064119
7,145,4,1322063974
7,146,3.5,1322063537
7,147,4,1322064140
7,148,2,1322057079
7,149,0.5,1322063818
7,150,5,1322057039
7,151,5,1322062892
7,152,4.5,1322063485
7,153,3.5,1322064222
7,154,5,1322064033
7,155,3.5,1322056537
7,156,5,1322059284
7,157,4,1322063748
7,158,4,1322065026
7,159,3,1322063962
7,160,5,1322062812
7,161,2.5,1322063594
7,162,2.5,1322062956
7,163,2.5,1322056727
7,164,5,1322063125
7,165,4,1322063635
7,166,1.5,1322063766
7,167,5,1322063566
7,168,3,1322064052
7,169,3,1322063503
7,170,1.5,1322063732
7,171,4.5,1322064874
7,172,4,1322062710
7,173,4,1322063987
7,174,5,1322063500
7,175,5,1322058885
7,176,4,1322064060
7,177,4.5,1322063644
7,178,4,1322063927
7,179,4,1322063881
7,180,3.5,1322063936
7,181,5,1322064676
7,182,3.5,1322056817
7,183,3,1322063895
7,184,2.5,1322063609
7,185,4,1322063109
7,186,3.5,1322063618
7,187,3.5,1322063915
7,188,5,1322063716
7,189,3,1322063006
7,190,1.5,1322056690
7,191,2.5,1322064206
7,192,4,1322057289
7,193,3.5,1322057354
7,194,4,1322063664
7,195,4.5,1322063469
7,196,3,1322062944
7,197,3,1322063461
7,198,2.5,1322063672
7,199,4,1322063582
7,200,2.5,1322064898
7,201,4,1322064028
7,202,5,1322059187
7,203,3,1322062979
7,204,4.5,1322063795
7,205,3,1322063681
7,206,2.5,1322058802
7,207,2.5,1322063427
7,208,0.5,1322057726
7,209,4.5,1322065097
7,210,2.5,1322063539
7,211,3,1322064177
7,212,3,1322063087
7,213,2.5,1322063647
7,214,2,1322063803
7,215,2,1322064664
7,216,4.5,1322064733
7,217,5,1322058836
7,218,3,1322064189
7,219,3.5,1322063693
7,220,1.5,1322064926
7,221,3.5,1322057610
7,222,4,1322064165
7,223,5,1322059087
7,224,4,1322065169
7,225,4.5,1322058863
7,226,2,1322064702
7,227,2.5,1322064811
7,228,3.5,1322065088
7,229,1.5,1322062605
7,230,5,1322058940
7,231,2,1322064752
7,232,4.5,1322057527
7,233,3.5,1322065251
7,234,3.5,1322065045
7,235,3,1322057926
7,236,4,1322057024
7,237,3.5,1322064635
7,238,2,1322064580
7,239,3.5,1322058563
7,240,3.5,1322064996
7,241,2,1322064722
7,242,3.5,1322064784
7,243,4,1322064620
7,244,2,1322059458
7,245,3.5,1322065007
7,246,2,1322064955
7,247,2,1322059122
7,248,3.5,1322058685
8,249,5,858610933
8,250,4,858611010
8,251,3,858611848
8,252,5,858611295
8,253,3,858610933
8,254,5,858612240
8,255,5,858611682
8,256,3,858612300
8,257,4,858611351
8,258,4,858611885
8,259,3,858612404
8,260,3,858611351
8,261,3,858612128
8,262,4,858612027
8,263,3,858610933
8,264,4,858611469
8,265,3,858611495
8,266,5,858610933
8,267,3,858611190
8,268,3,858611606
8,269,5,858611682
8,270,1,858612008
8,271,3,858611470
8,272,3,858610933
8,273,5,858611946
8,274,4,858612353
8,275,4,858610933
8,276,5,858611101
8,277,2,858611351
8,278,3,858611010
8,279,5,858611351
8,280,4,858611817
8,281,4,858611659
8,282,4,858611606
8,283,4,858611470
8,284,3,858611425
8,285,3,858611351
8,286,1,858612043
8,287,5,858611971
8,288,5,858611101
8,289,4,858611797
8,290,3,858611425
8,291,4,858611295
8,292,4,858611915
8,293,5,858611351
8,294,5,858611295
8,295,1,858611295
8,296,5,858611101
8,297,2,858611946
8,298,3,858611295
8,299,5,858611425
8,300,5,858611295
8,301,5,858611351
8,302,3,858611797
8,303,5,858611559
8,304,3,858611425
8,305,4,858611295
8,306,5,858611143
8,307,5,858611101
9,308,3,842687044
9,309,4,842686600
9,310,3,842686329
9,311,3,842687061
9,312,4,842686699
9,313,2,842686370
9,314,3,842686387
9,315,3,842686803
9,316,4,842686567
9,317,3,842686434
9,318,3,842686351
9,319,2,842686415
9,320,2,842687080
9,321,3,842686840
9,322,3,842686534
9,323,3,842686309
9,324,2,842686821
9,325,4,842686220
9,326,3,842686249
9,327,4,842686293
9,328,3,842686649
9,329,3,842686248
9,330,3,842686583
9,331,2,842686475
9,332,2,842686329
9,333,4,842687061
9,334,1,842687080
9,335,3,842686901
9,336,2,842686515
9,337,4,842686617
9,338,2,842686664
9,339,3,842686770
9,340,4,842686269
9,341,4,842686515
9,342,3,842686720
9,343,2,842686918
9,344,3,842686329
9,345,4,842687080
9,346,1,842687010
9,347,3,842686788
9,348,4,842686329
9,349,4,842686515
9,350,5,842686221
9,351,3,842686352
9,352,2,842686859
9,353,2,842686474
9,354,3,842686269
9,355,3,842686294
9,356,3,842686788
9,357,1,842686293
9,358,3,842686550
9,359,2,842686474
9,360,2,842686248
9,361,2,842686901
9,362,3,842686664
9,363,3,842686248
9,364,2,842686455
9,365,3,842686550
9,366,2,842686633
9,367,3,842686293
9,368,3,842686455
9,369,3,842687028
9,370,3,842686370
9,371,3,842686567
9,372,2,842686617
9,373,2,842686901
9,374,2,842686803
9,375,3,842686720
9,376,3,842686370
9,377,3,842686221
9,378,2,842686352
9,379,2,842686949
9,380,2,842687044
9,381,3,842686965
9,1,2,842686918
9,2,2,842686859
9,3,3,842686750
9,4,2,842686455
9,5,3,842686293
9,6,2,842686455
9,7,3,842686491
9,8,2,842686329
9,9,1,842686859
9,10,3,842686269
9,11,2,842686678
9,12,3,842686720
9,13,3,842686474
9,14,3,842686878
9,15,2,842686878
9,16,3,842686309
9,17,3,842686965
9,18,3,842686617
9,19,2,842686949
9,20,3,842686822
9,21,4,842686633
9,22,3,842686370
9,23,3,842686534
9,24,1,842686491
9,25,2,842687044
9,26,3,842686601
9,27,1,842687044
9,28,3,842686415
9,29,3,842686788
9,30,3,842686933
9,31,2,842686980
9,32,2,842686415
9,33,2,842686878
9,34,2,842686840
9,35,4,842686633
9,36,3,842686550
9,37,2,842686387
9,38,2,842686387
9,39,4,842686351
9,40,3,842686220
9,41,3,842686219
9,42,3,842686269
9,43,1,842686387
9,44,1,842686736
9,45,3,842686567
9,46,3,842686770
9,47,3,842686965
10,48,5,1318896763
10,49,2.5,1318896428
10,50,4,1318896938
10,51,2.5,1318896461
10,52,4,1318897003
10,53,2,1318897016
10,54,1,1318896552
10,55,4,1318896442
10,56,0.5,1318896487
10,57,3.5,1318896704
10,58,5,1318896908
10,59,2,1318896615
10,60,4,1318896677
10,61,4.5,1318896512
10,62,5,1318896778
10,63,2,1318896456
10,64,3.5,1318896568
10,65,3.5,1318896532
10,66,4.5,1318896475
10,67,4,1318896693
10,68,3.5,1318896573
10,69,5,1318896800
10,70,4,1318896707
11,71,4,850815810
11,72,3,850816421
11,73,3,850815856
11,74,3,850816476
11,75,3,850817622
11,76,2,850816573
11,77,2,850816521
11,78,4,850816421
11,79,4,850815571
11,80,3,850816035
11,81,3,850817332
11,82,3,850817914
11,83,5,850816371
11,84,4,850816476
11,85,4,850815663
11,86,3,850817371
11,87,4,850815615
11,88,2,850816286
11,89,5,850815615
11,90,3,850815571
11,91,4,850815614
11,92,3,850815810
11,93,2,850815769
11,94,3,850816662
11,95,3,850815719
11,96,3,850815719
11,97,3,850816371
11,98,3,850816662
11,99,3,850815719
11,100,3,850817072
11,101,2,850815810
11,102,3,850815615
11,103,3,850815663
11,104,4,850815615
11,105,3,850815719
11,106,3,850815769
11,107,4,850817145
11,108,3,850816335
11,109,3,850817560
11,110,3,850815810
11,111,5,850815719
11,112,4,850816286
11,113,3,850816207
11,114,3,850815570
11,115,3,850816035
11,116,5,850815615
11,117,4,850816335
11,118,3,850816662
11,119,4,850815719
11,120,3,850816620
11,121,3,850816695
11,122,5,850816371
11,123,5,850816476
11,124,3,850817184
11,125,2,850816573
11,126,3,850816286
11,127,3,850818019
11,128,4,850817403
11,129,4,850817461
11,130,3,850817788
11,131,3,850817114
11,132,5,850817427
11,133,5,850817184
11,134,3,850817495
11,135,3,850817715
11,136,4,850817560
11,137,4,850817788
11,138,3,850816620
11,139,3,850816237
11,140,3,850816286
11,141,4,850816573
11,142,3,850817072
11,143,3,850817495
11,144,4,850816476
11,145,3,850817972
11,146,3,850816476
11,147,4,850817788
11,148,4,850817072
11,149,5,850816620
11,150,5,850817686
11,151,5,850817222
11,152,4,850817183
11,153,3,850817294
11,154,4,850817750
11,155,3,850817822
11,156,4,850817332
11,157,4,850817822
11,158,3,850818019
11,159,3,850817750
11,160,4,850817686
11,161,4,850817788
11,162,4,850817623
11,163,5,850817560
11,164,4,850817623
11,165,5,850816807
11,166,4,850817584
11,167,5,850817750
12,168,3,1144396293
12,169,1.5,1144396284
12,170,3,1144396288
12,171,4,1144396182
12,172,1,1144396206
12,173,3,1144396310
12,174,4.5,1144396233
12,175,4,1144396245
12,176,2.5,1144396215
12,177,4,1144396300
12,178,4,1144396239
12,179,1,1144396200
12,180,1,1144396198
12,181,2.5,1144396306
12,182,2,1144396196
12,183,4,1144396262
12,184,4,1144396267
12,185,4,1144396281
12,186,4,1144396274
12,187,4,1144396227
13,188,3.5,1215872228
13,189,4,1215873838
13,190,4.5,1215873819
13,191,3,1215873470
13,192,3,1215873857
13,193,4,1215873724
13,194,3.5,1215873850
13,195,4.5,1215873565
13,196,2.5,1215873449
13,197,3,1215872286
13,198,3.5,1215872213
13,199,3.5,1215872526
13,200,4,1215873716
13,201,3.5,1215872232
13,202,4,1215873488
13,203,2.5,1215872190
13,204,3,1215872502
13,205,4,1215873678
13,206,1.5,1215873070
13,207,3,1215872817
13,208,5,1215873688
13,209,3.5,1215872321
13,210,2.5,1215873901
13,211,3,1215873894
13,212,2.5,1215873918
13,213,4,1215873783
13,214,4,1215872756
13,215,3.5,1215873945
14,216,4,851766286
14,217,3,851766337
14,218,3,851766337
14,219,3,851766337
14,220,5,851766287
14,221,3,851766287
14,222,3,851766380
14,223,5,851766287
14,224,5,851766337
14,225,3,851766288
14,226,3,851766490
14,227,3,851766456
14,228,3,851766287
14,229,2,851766490
14,230,4,851766286
14,231,2,851766380
14,232,3,851766380
14,233,3,851766515
14,234,5,851766380
14,235,4,851766456
14,236,4,851766620
15,237,5,1447478172
15,238,5,1447478451
15,239,5,1447478243
15,240,5,1447478343
15,241,5,1447478367
15,242,5,1447478594
15,243,5,1447478713
15,244,5,1447478473
15,245,5,1447479128
15,246,5,1447478689
15,247,4,1447478232
15,248,5,1447478200
15,249,5,1447478193
15,250,5,1447479120
15,251,4,1447478219
15,252,5,1447478748
15,253,5,1447478622
15,254,5,1447478326
15,255,5,1447478663
15,256,5,1447478441
15,257,5,1447478275
15,258,5,1447479135
15,259,5,1447478260
15,260,4,1447478335
15,261,4.5,1447478380
15,262,5,1447478283
15,263,4,1447478175
15,264,4,1447478222
15,265,5,1447478407
15,266,5,1447478396
15,267,5,1447478378
15,268,5,1447478575
15,269,4,1447478579
15,270,5,1447478408
15,271,5,1447478541
15,272,5,1447478215
15,273,5,1447478469
15,274,5,1447478443
15,275,5,1447478644
15,276,5,1447478300
15,277,4,1447478229
15,278,3.5,1447478519
15,279,5,1447478727
15,280,5,1447478847
15,281,5,1447478480
15,282,5,1447478638
15,283,5,1447478812
15,284,5,1447478549
15,285,5,1447478893
15,286,5,1447478319
15,287,5,1447478447
15,288,5,1447478774
15,289,5,1447478821
15,290,4,1447478225
15,291,5,1447478399
15,292,5,1447478542
15,293,5,1447478444
15,294,5,1447478537
15,295,5,1447478423
15,296,5,1447478417
15,297,5,1447478392
15,298,5,1447478450
15,299,5,1447478789
15,300,5,1447478800
15,301,5,1447478762
15,302,5,1447478672
15,303,5,1447478795
15,304,5,1447478427
15,305,5,1447479134
15,306,5,1447478391
15,307,5,1447478448
15,308,5,1447478397
15,309,4,1447478472
16,310,3,849188326
16,311,4,842889939
16,312,3,842888317
16,313,5,849188291
16,314,5,842888389
16,315,5,842888317
16,316,4,842888389
16,317,5,842889032
16,318,4,842889000
16,319,5,842888482
16,320,5,842888169
16,321,4,842888111
16,322,4,842889189
16,323,5,842888481
16,324,5,842888652
16,325,4,842889068
16,326,5,842888217
16,327,4,842889694
16,328,2,842888142
16,329,3,842889068
16,330,5,842888247
16,331,3,842889189
16,332,4,842888424
16,333,5,842889694
16,334,4,842889758
16,335,3,842888066
16,336,4,842889458
16,337,4,842888623
16,338,5,842888142
16,339,3,842888424
16,340,4,842890000
16,341,4,842888170
16,342,4,842889495
16,343,3,842890084
16,344,1,842888111
16,345,5,842888111
16,346,4,842888481
16,347,4,842889068
16,348,3,842888169
16,349,3,842888481
16,350,2,842888284
16,351,4,842888317
16,352,5,842889251
16,353,4,842888284
16,354,4,842888065
16,355,3,842889939
16,356,5,842889726
16,357,3,842888284
16,358,4,842888389
16,359,5,842889458
16,360,4,842888481
16,361,5,842888169
16,362,4,842888424
16,363,3,842888424
16,364,5,842888652
16,365,3,842888284
16,366,4,842888142
16,367,4,842888623
16,368,4,842888217
16,369,5,842889939
16,370,4,842888317
16,371,3,842889972
16,372,5,842888390
16,373,3,842889758
16,374,3,842888390
16,375,5,842889641
16,376,4,842888345
16,377,4,842888345
16,378,4,842888247
16,379,3,842888065
16,380,5,842888142
16,381,5,842888345
16,1,5,842889864
16,2,5,842889123
16,3,4,842889495
16,4,5,849188177
16,5,4,849188309
16,6,5,842890000
16,7,5,842889495
16,8,4,842889694
16,9,2,849188209
17,10,5,1350206819
17,11,5,1359557303
17,12,1.5,1359557048
17,13,4,1235223148
17,14,4,1234032960
17,15,5,1350207076
17,16,5,1359557118
17,17,4,1350206808
17,18,4,1350206813
17,19,4,1234030892
17,20,5,1234033872
17,21,1.5,1234028783
17,22,4,1234032951
17,23,4,1350206792
17,24,4.5,1350206849
17,25,4.5,1235221524
17,26,1,1359557489
17,27,4.5,1235221709
17,28,5,1235222053
17,29,5,1359557114
17,30,5,1359557112
17,31,1,1359557485
17,32,3,1235222277
17,33,4.5,1234030707
17,34,3.5,1235223128
17,35,3.5,1350206800
17,36,4.5,1237222561
17,37,5,1237222593
17,38,5,1234031261
17,39,4.5,1234031441
17,40,4,1350206914
17,41,5,1311107459
17,42,1.5,1239034464
17,43,4,1234028877
17,44,4.5,1350206928
17,45,3,1359557061
17,46,3.5,1273079610
17,47,5,1237222606
17,48,5,1237222607
17,49,5,1235678264
17,50,5,1235678259
17,51,5,1235223065
17,52,4.5,1349881652
17,53,4,1235221810
17,54,5,1359557121
17,55,4,1273079604
17,56,4.5,1234028958
17,57,4,1237222532
17,58,4.5,1273082224
17,59,4.5,1273082256
17,60,4,1235223295
17,61,5,1273082242
17,62,4.5,1235223378
17,63,3.5,1234029221
17,64,5,1234034059
17,65,4,1273079631
17,66,3,1350207026
17,67,3.5,1234033259
17,68,5,1359557124
17,69,4,1234034111
17,70,2.5,1234030539
17,71,4.5,1234034182
17,72,4,1350206922
17,73,5,1350207006
17,74,5,1350207018
17,75,5,1359557353
17,76,4,1235222947
17,77,3.5,1234031444
17,78,3.5,1234291436
17,79,5,1350207004
17,80,4,1234029863
17,81,4,1359557397
17,82,3.5,1234034171
17,83,4.5,1234030659
17,84,4.5,1234031241
17,85,4.5,1234031059
17,86,3.5,1359557167
17,87,4,1234032986
17,88,5,1359557402
17,89,5,1273082323
17,90,1,1359556964
17,91,3.5,1234030380
17,92,5,1311107977
17,93,4,1235223088
17,94,2.5,1235221690
17,95,3,1234030854
17,96,4.5,1350206969
17,97,3,1235223217
17,98,4,1234032272
17,99,4.5,1349881594
17,100,4,1359557478
17,101,4,1235222144
17,102,4,1349881570
17,103,5,1359557120
17,104,4.5,1349881634
17,105,3,1235221629
17,106,4.5,1234034144
17,107,5,1311179720
17,108,4,1359557383
17,109,3.5,1349881616
17,110,1,1359557146
17,111,3,1359557104
17,112,4,1273082353
17,113,4.5,1235222223
17,114,5,1311179673
17,115,0.5,1234635014
17,116,4,1359557446
17,117,4,1359557470
17,118,4,1350206919
17,119,4.5,1311107410
17,120,4,1350206910
17,121,2.5,1234033364
17,122,2.5,1235222960
17,123,3.5,1350207010
17,124,2.5,1234031148
17,125,4.5,1350206965
17,126,4,1235221658
17,127,4,1234033965
17,128,0.5,1359557462
17,129,2,1235678013
17,130,4,1234030634
17,131,3.5,1235221792
17,132,5,1359556948
17,133,4,1311179602
17,134,3.5,1234033237
17,135,4.5,1234030389
17,136,3.5,1359557138
